"observation","x","map_component","component_1","component_2","component_3"
1757,0.96658,3,1.41983244825472e-24,3.28047519303243e-16,1
1758,0.64311,1,0.840210043083093,0.0879040705872251,0.0718858863296818
1759,0.54116,1,0.985160183359339,8.34453343479944e-06,0.0148314721072257
1760,0.77555,2,0.000235937751994564,0.926595775313696,0.073168286934309
1761,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1762,0.63604,1,0.889697789204013,0.049921480317124,0.0603807304788627
1763,0.73376,2,0.00511405499632611,0.947418257177294,0.0474676878263795
1764,0.73846,2,0.00358062009960912,0.949451921533065,0.046967458367326
1765,0.61084,1,0.961511518489661,0.00558576533086905,0.0329027161794701
1766,0.59413,1,0.974949366485268,0.00121824265307422,0.0238323908616574
1767,0.79559,2,5.72022892998772e-05,0.859419422658265,0.140523375052435
1768,0.76432,2,0.00052800295897702,0.941795539455556,0.057676457585467
1769,0.99646,3,7.54903022509305e-51,3.58557978954164e-40,1
1770,0.70369,2,0.0511323271274551,0.881436624273485,0.0674310485990601
1771,0.51874,1,0.984411220438734,9.68688958953222e-07,0.0155878108723068
1772,0.55438,1,0.98453432364094,2.9413441064934e-05,0.0154362629179948
1773,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1774,0.73887,2,0.00347137826818163,0.949573512274393,0.0469551094574258
1775,0.73787,2,0.00374400318581531,0.949261916968406,0.0469940798457788
1776,0.84645,3,4.00382990244601e-07,0.128462586573294,0.871537013043716
1777,0.84747,3,3.43837559018308e-07,0.116949581237829,0.883050074924612
1778,0.70094,2,0.0628470340757846,0.866311125607852,0.0708418403163631
1779,0.68981,2,0.139985710677241,0.77343527168148,0.0865790176412792
1780,0.76734,2,0.000424560505561076,0.938648129543816,0.0609273099506228
1781,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1782,0.79349,2,6.6390764963913e-05,0.870374428188325,0.129559181046711
1783,0.5588,1,0.984129528821834,4.47314234767193e-05,0.0158257397546893
1784,0.53569,1,0.985185192721403,4.94306027993742e-06,0.0148098642183169
1785,0.97757,3,2.97314166876045e-29,2.06482917153505e-20,1
1786,0.77446,2,0.000254972920418494,0.928538924595696,0.0712061024838858
1787,0.73868,2,0.00352157376940357,0.949518222080039,0.0469602041505571
1788,0.6346,1,0.897454437153528,0.044320645057781,0.0582249177886913
1789,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1790,0.98932,3,5.98950762014433e-38,2.66449643717647e-28,1
1791,0.97222,3,9.62370132205684e-27,3.73619461120439e-18,1
1792,0.99147,3,1.40501831950072e-40,1.04587700729376e-30,1
1793,0.78979,2,8.62273030797579e-05,0.886863504699301,0.113050267997619
1794,0.96078,3,1.06927051316514e-22,1.55503296597557e-14,0.999999999999984
1795,0.68182,2,0.234770902400566,0.667649724165097,0.0975793734343375
1796,0.72901,2,0.00734771880071825,0.944008642703022,0.0486436384962596
1797,0.8866,3,2.07377991899421e-10,0.000560992659039782,0.999439007133582
1798,0.636,1,0.889922628414278,0.0497574822618078,0.060319889323914
1799,0.58015,1,0.980287025523653,0.000333206846964694,0.0193797676293826
1800,0.48689,1,0.978477604459899,4.43214129633346e-08,0.0215223512186877
1801,0.5803,1,0.98024532565391,0.000337903349053239,0.0194167709970364
1802,0.70088,2,0.063128886333229,0.865952071247303,0.0709190424194676
1803,0.76417,2,0.000533767948480047,0.9419366319122,0.05752960013932
1804,0.90996,3,4.96925629130447e-13,4.18511880502679e-06,0.999995814880698
1805,0.62803,1,0.925234768257984,0.0254373659405704,0.0493278658014453
1806,0.8561,3,8.65553792529846e-08,0.0478420193492839,0.952157894095337
1807,0.43401,1,0.930779372150397,2.50524231988366e-10,0.0692206275990791
1808,0.99881,3,1.5172482226611e-63,5.82443019395096e-52,1
1809,0.48319,1,0.977226168807781,3.09306478002638e-08,0.0227738002615709
1810,0.77909,2,0.000183518031673671,0.919407848931313,0.0804086330370132
1811,0.55855,1,0.984155315722758,4.36844996843825e-05,0.0158009997775579
1812,0.5731,1,0.981974054657456,0.000172267218695972,0.0178536781238485
1813,0.63652,1,0.886956464731109,0.0519285256672013,0.0611150096016899
1814,0.74098,2,0.00296060307381439,0.950067553674605,0.0469718432515802
1815,0.58542,1,0.978648363779671,0.000544265366073033,0.020807370854256
1816,0.75763,2,0.000859359036256317,0.946841223813011,0.0522994171507326
1817,0.60995,1,0.962565569791327,0.00515548849358163,0.0322789417150916
1818,0.57743,1,0.980998684313351,0.000258440415169586,0.0187428752714796
1819,0.55378,1,0.984581191218902,2.77840409025564e-05,0.0153910247401958
1820,0.80523,2,2.84932490062764e-05,0.789695603374103,0.210275903376891
1821,0.50209,1,0.982214018034893,1.93721640443866e-07,0.0177857882434664
1822,0.57572,1,0.981405615661081,0.000220222614551938,0.0183741617243669
1823,0.60854,1,0.964132192400832,0.00453948814800872,0.0313283194511591
1824,0.74732,2,0.00184098874410513,0.950302983816597,0.0478560274392975
1825,0.83195,3,2.65439934654824e-06,0.366504755595032,0.633492590005621
1826,0.73485,2,0.00470734490029913,0.947999573802355,0.047293081297346
1827,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1828,0.60862,1,0.964046531932741,0.00457241757398472,0.031381050493274
1829,0.72643,2,0.00895298685857554,0.941477319366774,0.0495696937746504
1830,0.54431,1,0.985085342755137,1.12746128069815e-05,0.0149033826320558
1831,0.79013,2,8.41834569009712e-05,0.885483872940272,0.114431943602827
1832,0.74991,2,0.00151837083097182,0.949883689000666,0.0485979401683621
1833,0.73602,2,0.00430727432549246,0.948547723301781,0.0471450023727262
1834,0.93054,3,5.04494083498552e-16,1.17962737997567e-08,0.999999988203726
1835,0.48033,1,0.976144952057012,2.34182993985415e-08,0.0238550245246885
1836,0.76993,2,0.000352453909512055,0.93544456587616,0.064202980214328
1837,0.76334,2,0.000566852950823624,0.942692606254462,0.0567405407947139
1838,0.79997,2,4.18209088068709e-05,0.832122246905386,0.167835932185807
1839,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1840,0.55991,1,0.984010673094374,4.96890905486054e-05,0.0159396378150774
1841,0.53085,1,0.985097324615849,3.10699988531026e-06,0.0148995683842652
1842,0.98268,3,2.76039959055287e-32,3.76761790784017e-23,1
1843,0.95701,3,1.27242730094394e-21,1.40943321708372e-13,0.999999999999859
1844,0.80687,2,2.52159533635541e-05,0.773932136931046,0.226042647115591
1845,0.84169,3,7.88762651382615e-07,0.192335370774903,0.807663840462446
1846,0.51954,1,0.984478102253326,1.0463720196301e-06,0.0155208513746543
1847,0.77868,2,0.000188926960331986,0.920314161176674,0.0794969118629938
1848,0.55104,1,0.984771839422867,2.14123600679613e-05,0.0152067482170648
1849,0.8092,2,2.11382894520515e-05,0.749216235222984,0.250762626487564
1850,0.61057,1,0.961836860132086,0.00545164161227783,0.0327114982556362
1851,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1852,0.78999,2,8.50191555495285e-05,0.886055071868788,0.113859908975663
1853,0.75324,2,0.00118669763217463,0.94890767552744,0.0499056268403852
1854,0.50706,1,0.983044387806535,3.13440437821844e-07,0.0169552987530273
1855,0.55388,1,0.984573509837267,2.8049237256688e-05,0.015398440925476
1856,0.76374,2,0.0005506540122416,0.942333474361852,0.0571158716259068
1857,0.50632,1,0.982931021797014,2.91780319000014e-07,0.0170686864226665
1858,0.89488,3,2.89078059222485e-11,0.000117355817534326,0.999882644153558
1859,0.7236,2,0.0111252190037412,0.938049912632299,0.0508248683639602
1860,0.58559,1,0.978589039105199,0.000552927781053283,0.0208580331137481
1861,0.99026,3,5.003767266489e-39,2.75568490148045e-29,1
1862,0.70152,2,0.0601828058966105,0.86971568013488,0.0701015139685092
1863,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1864,0.55938,1,0.984068318051098,4.7257289491299e-05,0.015884424659411
1865,0.78416,2,0.000128251378014268,0.90633780472233,0.0935339438996552
1866,0.51564,1,0.984121292430254,7.18267510844079e-07,0.0158779893022355
1867,0.67994,2,0.262434630633585,0.637839600146614,0.0997257692198006
1868,0.72169,2,0.0128846951310613,0.935297921634767,0.0518173832341715
1869,0.59325,1,0.975393017581652,0.00112336151415943,0.023483620904189
1870,0.75207,2,0.00129383195008782,0.949307226615878,0.0493989414340338
1871,0.89414,3,3.4709686053362e-11,0.000135922588337207,0.999864077376953
1872,0.49037,1,0.979518180236164,6.21507759198755e-08,0.0204817576130603
1873,0.96052,3,1.27803579044755e-22,1.82288985381333e-14,0.999999999999982
1874,0.60896,1,0.9636782394787,0.00471500296463644,0.0316067575566634
1875,0.59367,1,0.975183542500263,0.00116769786947755,0.02364875963026
1876,0.55442,1,0.984531132414559,2.95253849377072e-05,0.015439342200503
1877,0.5316,1,0.985117723100187,3.33898959165699e-06,0.0148789379102212
1878,0.55058,1,0.984800164656944,2.04953501628402e-05,0.0151793399928927
1879,0.73024,2,0.00668831640332047,0.945037765746635,0.048273917850044
1880,0.73551,2,0.00447722779519034,0.948318230566559,0.047204541638251
1881,0.59027,1,0.976768532739538,0.000853160177848024,0.0223783070826142
1882,0.80169,2,3.69312367650492e-05,0.819517819434142,0.180445249329093
1883,0.50924,1,0.983358594539917,3.87022902501259e-07,0.01664101843718
1884,0.76698,2,0.000435715258623312,0.939055176829556,0.060509107911821
1885,0.56904,1,0.982736577252566,0.000117629735999637,0.0171457930114339
1886,0.53777,1,0.985191245279845,6.03299332339995e-06,0.0148027217268319
1887,0.75989,2,0.000728511731334149,0.945408765531657,0.0538627227370094
1888,0.74354,2,0.00244239377177098,0.950382289270125,0.047175316958104
1889,0.54255,1,0.98513266721095,9.5301503126763e-06,0.0148578026387372
1890,0.92743,3,1.62372694602218e-15,3.23687290615078e-08,0.999999967631269
1891,0.46412,1,0.967575808592906,4.82347930624999e-09,0.0324241865836143
1892,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1893,0.51169,1,0.983677838600308,4.90453299982039e-07,0.0163216709463915
1894,0.98892,3,1.61342677880281e-37,6.58478391429157e-28,1
1895,0.9611,3,8.5712668604966e-23,1.27684842418701e-14,0.999999999999987
1896,0.55352,1,0.984600920944275,2.71061387118805e-05,0.0153719729170134
1897,0.84436,3,5.42838531795369e-07,0.154458308199417,0.845541148962051
1898,0.96615,3,2.00548939025373e-24,4.46758564618443e-16,1
1899,0.98715,3,8.76922996906029e-36,2.51355189864877e-26,1
1900,0.70478,2,0.0470910759028635,0.886757721799212,0.0661512022979244
1901,0.79334,2,6.70995882910331e-05,0.871109876651551,0.128823023760158
1902,0.68841,2,0.153941615720923,0.757427939273895,0.0886304450051815
1903,0.88971,3,1.00843066675837e-10,0.000317978041772588,0.999682021857384
1904,0.99476,3,2.8458224715514e-46,6.07502664081444e-36,1
1905,0.68812,2,0.156969276272616,0.753978430789774,0.0890522929376098
1906,0.61881,1,0.949221572637461,0.0113786701469377,0.0393997572156012
1907,0.52844,1,0.985014774947502,2.46482843342528e-06,0.0149827602240642
1908,0.4929,1,0.98019952933882,7.945696465095e-08,0.0198003912042151
1909,0.50018,1,0.981849576210614,1.60990866857543e-07,0.0181502627985196
1910,0.92248,3,9.41106748127845e-15,1.46268963631444e-07,0.999999853731027
1911,0.46439,1,0.967760678073601,4.95234081184839e-09,0.0322393169740582
1912,0.77585,2,0.000230957308083497,0.92603987099317,0.0737291716987467
1913,0.58467,1,0.978904914396297,0.00050762564319756,0.0205874599605058
1914,0.76566,2,0.000479246600903953,0.940472568183318,0.0590481852157781
1915,0.72784,2,0.00803606403053445,0.942925777644804,0.0490381583246612
1916,0.63151,1,0.911940474956658,0.0342136187788301,0.0538459062645121
1917,0.96762,3,6.04411694663438e-25,1.52781524834434e-16,1
1918,0.67716,2,0.306801156822625,0.590818121081529,0.102380722095846
1919,0.73502,2,0.00464694564581632,0.948084017915855,0.0472690364383291
1920,0.91102,3,3.6353894867585e-13,3.22300402481631e-06,0.999996776995612
1921,0.47962,1,0.975859904012776,2.18548514329018e-08,0.024140074132373
1922,0.74525,2,0.0021487487585882,0.950425376122926,0.0474258751184854
1923,0.65394,1,0.717159171039618,0.192337790021345,0.0905030389390366
1924,0.56966,1,0.982628774835314,0.000124695201245543,0.0172465299634404
1925,0.74251,2,0.0026387434920572,0.950292254725044,0.0470690017828986
1926,0.76559,2,0.000481675704097477,0.940544515467418,0.0589738088284847
1927,0.90939,3,5.86927148718488e-13,4.80863240751576e-06,0.999995191367006
1928,0.744,2,0.00235958616634637,0.950406848176201,0.0472335656574528
1929,0.60022,1,0.971311547437918,0.00213046852081042,0.0265579840412716
1930,0.72681,2,0.00869592742083221,0.941883705082689,0.0494203674964784
1931,0.549,1,0.984889590797892,1.76330620603324e-05,0.0150927761400479
1932,0.75705,2,0.000896667199442495,0.947167228131827,0.0519361046687302
1933,0.51631,1,0.984188167888079,7.66251584616983e-07,0.0158110658603363
1934,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1935,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1936,0.9721,3,1.08124552141295e-26,4.14793869360836e-18,1
1937,0.64791,1,0.793505441626651,0.126247479686227,0.0802470786871217
1938,0.53793,1,0.985190921787221,6.12613147968242e-06,0.0148029520812998
1939,0.63705,1,0.883835087490787,0.0542302722232716,0.061934640285941
1940,0.63602,1,0.889810277512228,0.0498394193309552,0.0603503031568171
1941,0.90565,3,1.70309032208241e-12,1.16459770061114e-05,0.999988354021291
1942,0.64052,1,0.860753895368421,0.0717311507627702,0.0675149538688086
1943,0.69832,2,0.0763150496147543,0.849370079730794,0.0743148706544518
1944,0.68883,2,0.149640583522689,0.762342103904279,0.088017312573032
1945,0.66682,1,0.495771102698529,0.399480721405363,0.104748175896109
1946,0.54881,1,0.984899532572854,1.73168244960745e-05,0.0150831506026503
1947,0.92246,3,9.47584859588903e-15,1.47129289768857e-07,0.999999852870701
1948,0.95011,3,7.02774092493362e-20,4.94003104237047e-12,0.99999999999506
1949,0.74961,2,0.00155256923354076,0.949947387726412,0.0485000430400468
1950,0.7581,2,0.000830294575470989,0.946564775932653,0.052604929491876
1951,0.77655,2,0.00021974832650648,0.924706082719678,0.0750741689538152
1952,0.77748,2,0.00020570712680954,0.922851952075187,0.0769423407980035
1953,0.57394,1,0.981798734270079,0.000186389552735079,0.0180148761771864
1954,0.54348,1,0.985109408165703,1.04155508128848e-05,0.0148801762834842
1955,0.78592,2,0.00011328021485987,0.900881915782854,0.0990048040022865
1956,0.78383,2,0.0001312725977332,0.907303497791614,0.0925652296106524
1957,0.56835,1,0.982853084483629,0.000110232985398675,0.0170366825309728
1958,0.48311,1,0.977197329933428,3.06909235216186e-08,0.0228026393756481
1959,0.73366,2,0.00515311324459967,0.947361408315882,0.0474854784395186
1960,0.90829,3,8.06751653389585e-13,6.26721119751293e-06,0.999993732787996
1961,0.73188,2,0.00590139071221676,0.946246525943702,0.0478520833440817
1962,0.97559,3,2.92260034727598e-28,1.61659061006001e-19,1
1963,0.83253,3,2.48558047618615e-06,0.355079319145943,0.644918195273581
1964,0.98452,3,1.33187716000231e-33,2.41481722001317e-24,1
1965,0.75212,2,0.00128905703944452,0.949291416182704,0.0494195267778514
1966,0.74435,2,0.00229850536277538,0.950419117041287,0.0472823775959372
1967,0.96964,3,1.06048892789299e-25,3.21478133569503e-17,1
1968,0.54773,1,0.984952773636162,1.56235136714238e-05,0.0150316028501667
1969,0.79249,2,7.12586268600875e-05,0.875165302299485,0.124763439073655
1970,0.73885,2,0.00347662748229022,0.949567777893649,0.0469555946240608
1971,0.76734,2,0.000424560505561076,0.938648129543816,0.0609273099506228
1972,0.5291,1,0.985039972473138,2.62623524009024e-06,0.0149574012916223
1973,0.7397,2,0.00326051263482954,0.94979388319994,0.0469456041652304
1974,0.78271,2,0.000142071701343008,0.910453791737399,0.0894041365612575
1975,0.9314,3,3.61671359274255e-16,8.84263127214829e-09,0.999999991157368
1976,0.77331,2,0.000276758208196061,0.930464131037702,0.0692591107541017
1977,0.43596,1,0.934538028995294,3.03890712865021e-10,0.0654619707008149
1978,0.89143,3,6.70297423000867e-11,0.000229953786409312,0.999770046146561
1979,0.93887,3,1.6521389615035e-17,6.02120098064098e-10,0.99999999939788
1980,0.54682,1,0.984993355308562,1.43253273820382e-05,0.0149923193640557
1981,0.57993,1,0.980347704316708,0.000326435444966071,0.0193258602383261
1982,0.64721,1,0.801064147395146,0.119915608973511,0.0790202436313428
1983,0.5753,1,0.981501096572161,0.000211727885638121,0.0182871755422006
1984,0.47607,1,0.974327280935935,1.54684930350019e-08,0.0256727035955721
1985,0.56881,1,0.982775814902304,0.000115110983276601,0.0171090741144193
1986,0.46866,1,0.970468286085774,7.51260985626729e-09,0.0295317064016163
1987,0.73619,2,0.00425209437904945,0.948621029139771,0.0471268764811799
1988,0.72952,2,0.00706666123282416,0.944448576544319,0.0484847622228573
1989,0.95165,3,3.02078923799614e-20,2.34050696715419e-12,0.99999999999766
1990,0.595,1,0.974492429539872,0.00131982072633036,0.0241877497337973
1991,0.86286,3,2.64559231900172e-08,0.0211412253723821,0.978858748171695
1992,0.7797,2,0.000175759888027345,0.918020987048693,0.0818032530632793
1993,0.91576,3,8.54797894853633e-14,9.54228387323738e-07,0.999999045771527
1994,0.74188,2,0.00276671282000251,0.950213031962993,0.0470202552170047
1995,0.73769,2,0.00379534617797941,0.94920037689886,0.0470042769231603
1996,0.7624,2,0.000606868988950762,0.943499348276851,0.055893782734198
1997,0.76616,2,0.000462256482866413,0.939949340136946,0.0595884033801878
1998,0.62698,1,0.928708976116105,0.023240509067743,0.0480505148161516
1999,0.73157,2,0.00604258006992666,0.946031798486793,0.0479256214432806
2000,0.79841,2,4.67789756381115e-05,0.842593085071468,0.157360135952894
